nb_hyphens,nb_underscore,nb_percent,onmouseover,iframe,google_index,safe_anchor,nb_redirection,punycode,page_rank,longest_words_raw,port,nb_star,avg_word_host,nb_colon,statistical_report,whois_registered_domain,tld_in_subdomain,ratio_intMedia,nb_hyperlinks,web_traffic,ip,brand_in_path,popup_window,empty_title,https_token,ratio_intHyperlinks,ratio_extHyperlinks,nb_tilde,nb_at,nb_space,random_domain,nb_subdomains,tld_in_path,shortening_service,links_in_tags,length_words_raw,nb_dots,phish_hints,shortest_word_host,longest_word_host,length_hostname,nb_and,path_extension,nb_semicolumn,domain_registration_length,domain_in_title,avg_words_raw,nb_comma,domain_with_copyright,abnormal_subdomain,nb_www,nb_com,dns_record,nb_external_redirection,nb_dslash,char_repeat,ratio_digits_url,external_favicon,shortest_word_path,prefix_suffix,nb_slash,shortest_words_raw,nb_extCSS,longest_word_path,suspecious_tld,ratio_digits_host,brand_in_subdomain,login_form,length_url,http_in_path,ratio_extRedirection,ratio_extMedia,avg_word_path,ratio_extErrors,nb_eq,nb_dollar,domain_age,nb_qm,domain_in_brand,right_clic,class_status
3,0,0,0,0,0,0.0,0,0,1,21,0,0,6.0,1,0,0,0,100.0,2,0,0,0,0,0,1,1.0,0.0,0,0,0,1,2,0,0,0.0,9,2,0,6,6,10,0,0,0,86,1,8.555555556,0,1,0,0,0,0,0,0,1,0.0,0,4,0,6,4,0,21,0,0.0,0,0,96,0,0.0,0.0,8.875,0.0,0,0,3566,0,0,0,1
7,0,0,0,0,0,91.52542373,0,0,5,10,0,0,5.5,1,0,0,0,0.0,145,219637,0,0,1,0,0,0.84137931,0.15862069,0,0,0,0,1,0,0,50.0,12,1,0,5,6,16,0,0,0,286,1,4.75,0,0,0,0,0,0,0,0,3,0.098765432,1,2,1,7,2,2,10,0,0.0,0,0,81,0,0.260869565,0.0,4.6,0.0,0,0,3366,0,0,0,0
0,0,0,0,0,1,100.0,0,0,0,22,0,0,14.0,1,0,0,0,0.0,5,0,1,0,0,0,1,1.0,0.0,0,0,0,1,2,0,0,0.0,2,2,0,6,22,33,0,0,0,102,1,14.0,0,0,0,0,0,0,0,0,2,0.341463415,0,0,0,3,6,0,0,0,0.424242424,0,0,41,0,0.0,0.0,0.0,0.0,0,0,3916,0,0,0,1
0,0,0,0,0,1,0.0,0,0,0,6,0,0,6.0,1,0,1,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,2,0,0,0.0,3,2,0,6,6,11,0,0,0,0,1,4.666666667,0,0,0,0,0,0,0,0,1,0.035714286,0,3,0,3,3,0,5,0,0.0,0,0,28,0,0.0,0.0,4.0,0.0,0,0,1186,0,0,0,1
0,0,0,0,0,1,25.0,0,0,5,30,0,0,10.0,1,0,0,0,16.66666667,22,0,0,0,0,0,0,0.181818182,0.818181818,0,1,0,0,3,1,1,0.0,7,5,0,1,30,47,0,0,0,217,1,8.714285713999999,0,1,0,0,1,0,0,0,2,0.0,1,3,0,3,1,1,11,0,0.0,0,0,79,0,0.277777778,83.33333333,7.0,0.0,0,0,5627,0,0,0,1
2,0,0,0,0,1,0.0,0,0,0,288,0,0,7.0,1,0,0,0,0.0,0,0,1,0,0,1,1,0.0,0.0,0,0,0,1,2,0,0,0.0,14,2,0,7,7,11,0,0,0,298,1,29.42857143,0,0,0,0,0,0,0,0,23,0.587155963,0,3,0,11,3,0,288,0,0.272727273,0,0,436,0,0.0,0.0,31.15384615,0.0,0,0,1163,1,0,0,1
1,0,0,0,0,1,0.0,0,0,2,5,0,0,4.333333333,1,0,0,0,0.0,31,1196152,0,0,0,0,1,0.032258065,0.967741935,0,0,0,0,3,0,0,0.0,7,3,0,3,5,19,0,0,0,80,0,4.1428571430000005,0,1,0,0,1,0,0,0,0,0.0,0,3,1,5,3,0,5,0,0.0,0,0,46,0,0.1,100.0,4.0,0.033333333,0,0,1015,0,0,0,1
1,0,0,0,0,0,91.66666667,1,0,5,14,0,0,8.5,1,0,0,0,100.0,184,988,0,0,0,0,1,0.994565217,0.005434783,0,0,0,0,2,0,0,100.0,4,2,0,3,14,22,0,0,0,449,1,9.0,0,0,0,1,0,0,0,0,4,0.0,0,8,0,3,3,0,11,0,0.0,0,0,50,0,0.0,0.0,9.5,0.0,0,0,7586,0,0,0,0
1,3,0,0,0,1,100.0,0,0,0,15,0,0,9.0,1,0,0,0,0.0,23,0,0,0,0,0,0,0.913043478,0.086956522,0,0,0,0,2,0,0,100.0,10,2,0,9,9,13,1,0,0,277,1,6.0,0,1,0,0,0,0,0,0,1,0.012048193,0,1,0,4,1,0,15,0,0.0,0,0,83,0,0.0,100.0,5.666666667,0.5,2,0,-1,1,0,0,1
1,0,0,0,0,1,0.0,0,0,0,12,0,0,12.0,1,0,0,0,0.0,30,4159076,0,0,0,0,1,0.133333333,0.8666666670000001,0,0,0,0,1,0,1,20.0,6,1,3,12,12,16,0,0,0,61,1,5.0,0,0,0,0,0,0,0,0,0,0.0,1,2,1,6,2,2,8,0,0.0,0,0,46,0,0.461538462,100.0,3.6,0.038461538,0,0,2130,0,0,0,1
0,0,0,0,0,1,6.666666667,0,0,2,13,0,0,10.5,1,0,0,0,90.0,203,4669,0,0,0,0,1,0.133004926,0.8669950740000001,0,0,0,0,3,0,0,15.78947368,4,3,1,8,13,26,0,0,0,645,1,7.5,0,1,0,0,0,0,0,0,5,0.113636364,1,4,0,3,4,0,5,0,0.192307692,0,0,44,0,0.034090909,10.0,4.5,0.017045455,0,0,1546,0,0,0,1
0,0,0,0,0,1,50.0,0,0,2,98,0,0,3.0,1,0,0,0,100.0,34,0,1,0,0,0,0,0.411764706,0.588235294,0,0,0,0,2,0,0,40.0,9,2,0,3,3,6,0,0,0,274,1,15.11111111,0,1,0,0,0,0,0,0,5,0.632258065,1,2,0,6,2,0,98,0,0.0,0,0,155,0,0.1,0.0,16.625,0.0,2,0,3744,1,0,0,1
0,0,0,0,0,1,0.0,0,0,0,15,0,0,15.0,1,0,0,0,100.0,14,0,0,0,0,0,0,1.0,0.0,0,0,0,0,2,0,0,100.0,4,2,0,15,15,19,0,0,0,344,1,6.75,0,0,0,0,0,0,0,0,0,0.047619048,0,3,0,3,3,0,5,0,0.0,0,0,42,0,0.0,0.0,4.0,0.0,0,0,21,1,0,0,1
0,0,0,0,0,1,0.0,0,0,0,7,0,0,5.0,1,0,0,0,100.0,163,0,0,0,0,0,1,0.570552147,0.429447853,0,0,0,1,2,0,0,94.11764706,2,2,0,3,7,14,0,0,0,19,1,5.0,0,1,0,1,0,0,0,0,3,0.0,1,0,0,3,3,0,0,0,0.0,0,1,22,0,0.028571429,0.0,0.0,0.0,0,0,1077,0,0,0,1
0,0,0,0,0,1,0.0,0,0,1,17,0,0,10.0,1,0,0,0,0.0,6,0,0,0,0,0,1,1.0,0.0,0,0,0,0,2,0,0,0.0,2,2,0,10,10,17,0,0,0,0,1,13.5,0,0,0,0,0,0,0,0,3,0.0,0,17,0,4,10,0,17,0,0.0,0,0,43,0,0.0,0.0,17.0,0.0,0,0,-1,0,0,0,1
5,0,0,0,0,1,0.0,0,0,8,11,0,0,8.333333332999999,1,0,0,0,0.0,0,385,0,0,0,1,0,0.0,0.0,0,0,0,0,3,0,0,0.0,12,4,0,5,11,31,0,0,0,587,1,5.833333333,0,1,0,0,0,0,0,0,2,0.064516129,0,2,0,5,2,0,10,0,0.0,0,0,93,0,0.0,0.0,5.0,0.0,0,0,7448,0,1,0,0
0,0,0,0,0,1,0.0,0,0,0,6,0,0,4.5,1,0,0,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,1,3,0,0,0.0,2,3,0,3,6,17,0,0,0,59,1,4.5,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,2,3,0,0,0,0.058823529,0,0,24,0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,1
0,1,0,0,0,1,33.33333333,0,0,2,10,0,0,9.5,1,0,0,0,100.0,118,242217,0,0,0,0,1,0.898305085,0.101694915,0,0,0,0,2,0,0,57.14285714,4,2,0,9,10,26,0,0,0,210,0,8.75,0,0,0,0,0,0,0,0,0,0.0,1,6,0,4,6,1,10,0,0.0,0,1,52,0,0.5,0.0,8.0,0.0,0,0,2346,0,0,0,0
1,0,0,0,0,1,0.0,0,0,0,12,0,0,6.0,1,0,0,0,0.0,21,0,0,0,0,0,1,0.0,1.0,0,0,0,0,3,0,0,0.0,10,3,0,2,12,23,1,0,0,121,1,4.4,0,1,0,0,0,0,0,0,1,0.126984127,1,1,1,4,1,0,7,0,0.0,0,0,63,0,0.095238095,100.0,3.714285714,0.0,2,0,610,1,0,0,0
0,0,0,0,0,1,0.0,0,0,2,11,0,0,7.0,1,0,0,0,0.0,56,0,0,0,0,1,1,0.0,1.0,0,0,0,0,1,0,0,0.0,5,1,0,7,7,10,0,0,0,93,1,6.4,0,0,1,0,0,0,0,0,0,0.042553191,0,4,0,7,4,0,11,0,0.2,0,0,47,0,0.142857143,0.0,6.25,0.142857143,0,0,2098,0,0,0,1
0,0,0,0,0,1,0.0,0,0,1,7,0,0,5.0,1,1,0,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,3,0,0,0.0,5,3,0,3,7,15,0,0,0,347,1,4.2,0,0,0,1,0,0,0,0,4,0.0,0,3,0,4,3,0,5,0,0.0,0,0,36,0,0.0,0.0,3.666666667,0.0,0,0,7688,0,0,0,1
0,2,0,0,0,1,100.0,0,0,0,17,0,0,8.75,1,0,0,1,100.0,51,5707171,1,0,0,0,0,1.0,0.0,0,0,0,0,3,0,0,100.0,12,4,0,3,13,42,2,0,0,25,1,7.833333333,0,1,0,0,1,0,0,0,3,0.125,0,2,0,5,2,0,17,0,0.0,0,0,120,0,0.0,0.0,7.375,0.0,3,0,3993,1,0,0,1
0,0,0,0,0,1,100.0,0,0,5,30,0,0,10.0,1,0,0,0,100.0,22,0,1,0,0,0,1,0.227272727,0.772727273,0,0,0,0,3,0,1,0.0,4,4,0,1,30,47,0,0,0,227,1,10.0,0,1,0,0,0,0,0,0,3,0.254545455,1,0,0,3,1,2,0,0,0.29787234,0,0,55,0,0.0,0.0,0.0,0.0,0,0,5616,0,0,0,1
0,0,0,0,0,0,0.0,0,0,6,8,0,0,5.5,1,0,0,0,0.0,56,2040,0,0,0,0,0,0.7857142859999999,0.214285714,0,0,0,0,2,0,0,50.0,2,2,0,3,8,16,0,0,0,228,0,5.5,0,0,0,1,0,0,0,0,4,0.0,1,0,0,3,3,0,0,0,0.0,0,0,25,0,0.5,0.0,0.0,0.0,0,0,5250,0,0,0,0
1,2,0,0,0,1,100.0,1,0,0,17,0,0,8.4,1,0,0,1,0.0,4,5816617,1,0,0,0,0,1.0,0.0,0,0,0,0,3,0,0,100.0,13,4,0,3,13,50,2,0,0,14,1,7.769230769,0,0,0,0,1,0,0,0,4,0.157480315,0,2,1,4,2,0,17,0,0.0,0,0,127,0,0.0,0.0,7.375,0.0,3,0,4003,1,0,0,1
0,0,0,0,0,1,0.0,0,0,0,17,0,0,2.75,1,2,1,1,0.0,12,0,1,0,0,0,1,0.75,0.25,1,0,0,0,3,1,0,0.0,11,3,0,2,3,14,0,0,0,0,1,4.6363636360000005,0,1,1,0,0,1,0,0,2,0.203703704,1,2,0,6,2,1,17,0,0.7857142859999999,0,0,54,0,0.0,0.0,5.714285714,0.0,0,0,-1,0,0,0,1
0,0,0,0,0,0,0.0,1,0,5,9,0,0,6.0,1,0,0,0,100.0,206,316,0,0,0,0,1,0.665048544,0.334951456,0,0,0,0,2,0,0,90.47619048,4,2,0,3,9,17,0,0,0,311,0,6.5,0,0,0,1,0,0,0,0,3,0.0,0,6,0,4,3,0,8,0,0.0,0,0,40,0,0.028985507,0.0,7.0,0.0,0,0,9185,0,0,0,0
0,0,0,0,0,0,0.0,0,0,7,8,0,0,3.5,1,0,0,0,40.90909091,442,148,0,0,0,0,0,0.7239819000000001,0.2760180999999999,0,0,0,1,2,0,1,0.0,5,2,0,3,4,12,0,0,0,227,0,5.6,0,1,0,1,0,0,0,0,3,0.0,1,6,0,6,3,2,8,0,0.0,0,0,45,0,0.204918033,59.09090909,7.0,0.147540984,0,0,9635,0,1,0,0
0,2,0,0,0,1,100.0,0,0,0,17,0,0,8.75,1,0,0,1,100.0,51,5707171,1,0,0,0,1,1.0,0.0,0,0,0,0,3,0,0,100.0,11,4,0,3,13,42,2,0,0,25,1,8.363636364,0,1,0,0,1,0,0,0,1,0.196581197,0,2,0,5,2,0,17,0,0.0,0,0,117,0,0.0,0.0,8.142857142999999,0.0,3,0,3993,1,0,0,1
3,0,0,0,0,0,11.11111111,1,0,5,9,0,0,5.5,1,0,0,0,90.0,91,0,0,0,0,0,1,0.725274725,0.274725275,0,0,0,0,3,0,0,41.66666667,7,3,0,3,8,16,0,0,0,259,1,4.285714286,0,0,0,1,0,0,0,0,4,0.0,1,1,0,3,1,1,9,0,0.0,0,0,47,0,0.0,10.0,3.8,0.0,0,0,5584,0,0,0,0
2,0,0,0,0,1,25.0,0,0,5,17,0,0,4.833333333,1,0,0,0,20.0,21,0,0,0,0,0,1,0.19047619,0.80952381,0,1,0,0,3,1,1,0.0,9,5,0,1,8,38,0,0,0,217,1,5.777777778,0,1,0,0,1,0,0,0,1,0.0845070419999999,1,3,0,3,1,1,17,0,0.1578947369999999,0,0,71,0,0.294117647,80.0,7.666666667,0.0,0,0,5627,0,0,0,1
0,0,0,0,0,1,0.0,0,0,1,10,0,0,10.0,1,0,0,0,0.0,5,0,0,0,0,0,1,0.2,0.8,0,0,0,0,2,0,0,0.0,4,2,0,10,10,13,0,0,0,1222,1,6.25,0,0,0,0,0,0,0,0,0,0.0,1,3,0,4,3,1,8,0,0.0,0,0,38,0,1.0,0.0,5.0,0.0,0,0,6083,0,0,0,1
0,0,0,0,0,0,15.30612245,1,0,6,5,0,0,4.0,1,0,0,0,0.0,310,3198,0,0,0,0,1,0.061290323,0.938709677,0,0,0,1,2,0,0,1.960784314,2,2,0,3,5,13,0,0,0,1426,0,4.0,0,1,0,1,0,0,0,0,3,0.0,1,0,0,3,3,11,0,0,0.0,0,0,21,0,0.034364261,100.0,0.0,0.0,0,0,8989,0,0,0,0
19,0,0,0,0,1,0.0,0,0,0,11,0,0,7.666666667,1,0,0,0,0.0,7,0,0,0,0,0,0,0.857142857,0.142857143,0,0,0,0,2,0,0,100.0,24,2,0,4,11,29,0,0,0,363,1,4.625,0,0,0,0,0,0,0,0,1,0.123287671,0,2,0,5,2,0,8,0,0.137931034,0,0,146,0,1.0,0.0,4.19047619,0.0,0,0,1,0,0,0,1
1,2,0,0,0,1,100.0,1,0,0,17,0,0,8.4,1,0,0,1,100.0,51,5697976,1,0,0,0,1,1.0,0.0,0,0,0,0,3,0,0,100.0,13,4,0,3,13,50,2,0,0,25,1,7.769230769,0,1,0,0,1,0,0,0,2,0.182539683,0,2,1,4,2,0,17,0,0.0,0,0,126,0,0.0,0.0,7.375,0.0,3,0,3992,1,0,0,1
0,0,0,0,0,1,0.0,1,0,0,10,0,0,6.5,1,0,0,0,100.0,2,0,0,0,0,1,1,0.5,0.5,0,0,0,0,2,0,0,0.0,3,2,0,3,10,18,0,0,0,317,1,7.666666667,0,0,0,1,0,0,0,0,3,0.0,0,10,0,4,3,0,10,0,0.0,0,0,37,0,0.0,0.0,10.0,0.0,0,0,6258,0,0,0,1
0,3,0,0,0,0,0.0,0,0,3,13,0,0,4.666666667,1,0,0,0,0.0,0,704437,0,0,0,1,1,0.0,0.0,0,0,0,0,3,1,0,0.0,9,4,0,3,7,19,0,0,0,282,1,5.666666667,0,1,0,1,0,0,0,0,4,0.028985507,0,2,0,4,2,0,13,0,0.0,0,0,69,0,0.0,0.0,6.166666667,0.0,0,0,8142,0,0,0,0
0,0,0,0,0,1,25.0,0,0,5,9,0,0,4.75,2,0,0,0,20.0,21,0,0,0,0,0,1,0.19047619,0.80952381,0,0,0,0,3,0,1,0.0,8,4,0,1,9,26,0,0,0,227,1,4.75,0,1,0,0,0,0,0,0,1,0.070175439,1,1,0,6,1,1,9,0,0.153846154,0,0,57,0,0.176470588,80.0,4.75,0.0,0,0,5616,0,0,0,1
2,0,0,0,0,1,60.0,2,0,2,32,0,0,9.0,1,0,0,0,0.0,22,0,1,0,0,0,1,0.545454545,0.454545455,0,0,0,0,1,0,0,40.0,9,1,2,8,10,22,0,0,0,257,1,8.333333332999999,0,1,0,0,0,0,0,0,3,0.215053763,1,2,1,8,2,1,32,0,0.0,0,0,93,0,0.0,0.0,8.142857142999999,0.0,0,0,2300,0,0,0,1
0,0,0,0,0,0,55.0,0,0,2,15,0,0,15.0,1,0,0,0,94.44444444,133,2886298,0,0,0,0,1,0.812030075,0.187969925,0,0,0,0,2,0,0,77.27272727,1,2,0,15,15,22,0,0,0,871,1,15.0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,2,15,5,0,0,0.0,0,0,29,0,0.08,5.555555556,0.0,0.12,0,0,-1,0,0,0,0
1,0,0,0,0,1,0.0,0,0,2,17,0,0,5.666666667,1,0,0,0,0.0,1,7945,0,0,0,1,1,1.0,0.0,0,0,0,0,3,0,0,100.0,5,3,0,3,9,23,0,0,0,393,1,7.4,0,0,0,0,0,0,0,0,0,0.0,0,3,1,3,3,0,17,0,0.0,0,0,52,0,0.0,0.0,10.0,0.0,0,0,2528,0,0,0,1
1,0,0,0,0,0,16.66666667,1,0,5,6,0,0,4.0,1,0,0,0,51.12781955,323,64636,0,0,0,0,0,0.66873065,0.33126935,0,0,0,0,2,0,0,45.0,4,2,0,3,5,13,0,0,0,68,1,4.75,0,1,0,1,0,0,0,0,3,0.058823529,1,5,0,3,3,0,6,0,0.153846154,0,0,34,0,0.037383178,48.87218045,5.5,0.0,0,0,8332,0,0,0,0
0,0,0,0,0,0,20.0,0,0,0,6,0,0,6.0,1,0,0,0,0.0,33,0,0,0,0,0,1,0.484848485,0.515151515,0,0,0,0,1,0,1,46.15384615,1,1,0,6,6,10,0,0,0,286,0,6.0,0,1,0,0,0,1,0,0,0,0.0,1,0,0,2,6,2,0,0,0.0,0,0,17,0,0.117647059,100.0,0.0,0.0,0,0,1175,0,0,0,0
1,3,0,0,0,1,0.0,1,0,4,36,0,0,7.666666667,3,0,0,0,0.0,26,0,0,0,0,0,0,0.115384615,0.884615385,0,0,0,0,2,0,1,7.692307692000001,13,2,1,2,11,29,0,0,0,381,1,8.153846154,0,0,0,0,0,0,0,0,2,0.03030303,1,1,1,7,1,0,36,0,0.034482759,0,0,132,0,0.0,0.0,8.3,0.086956522,1,0,8019,1,0,0,1
0,0,0,0,0,0,92.30769231,1,0,3,12,0,0,7.5,1,0,0,0,0.0,5,689668,0,0,0,0,1,0.8,0.2,0,0,0,0,2,0,0,100.0,2,2,0,3,12,20,0,0,0,316,0,7.5,0,0,0,1,0,0,0,0,3,0.0,0,0,0,3,3,0,0,0,0.0,0,0,28,0,0.0,0.0,0.0,0.0,0,0,1509,0,0,0,0
0,0,0,0,0,0,90.90909091,0,0,5,10,0,0,7.5,1,0,0,0,100.0,240,10385,0,0,0,0,0,0.983333333,0.016666667,0,0,0,0,2,0,0,100.0,4,2,0,6,9,20,0,0,0,216,0,8.25,0,0,0,0,0,0,0,0,1,0.0,0,8,0,4,6,0,10,0,0.0,0,0,48,0,0.5,0.0,9.0,0.0,0,0,9647,0,0,0,0
2,0,0,0,0,1,0.0,0,0,4,11,0,0,7.8,1,0,0,0,100.0,68,178077,0,0,0,0,1,0.955882353,0.044117647,0,0,0,0,3,0,1,62.5,5,3,0,5,11,47,0,0,0,584,1,7.8,0,1,0,0,0,0,0,0,0,0.0,0,0,0,3,5,0,0,0,0.0,0,0,55,0,0.0,0.0,0.0,0.0,0,0,8181,0,0,0,0
0,0,0,0,0,0,0.0,0,0,2,7,0,0,6.0,1,0,0,0,0.0,7,8262038,0,0,0,0,1,0.142857143,0.857142857,0,0,0,0,2,0,0,0.0,6,2,1,6,6,9,0,0,0,271,1,5.0,0,1,0,0,0,0,0,0,0,0.0,1,2,0,6,2,1,7,1,0.0,0,0,45,0,0.0,0.0,4.8,0.0,0,0,-1,0,0,0,1
0,0,0,0,0,0,71.42857143,1,0,9,11,0,0,3.0,1,0,0,0,100.0,224,3523,0,0,0,0,0,0.991071429,0.008928571,0,0,0,0,1,0,1,100.0,2,1,0,3,3,6,0,0,0,0,1,7.0,0,1,0,0,0,0,0,0,0,0.0,0,11,0,3,3,0,11,0,0.0,0,0,26,0,0.0,0.0,11.0,0.0,0,0,-1,0,0,0,1
0,0,0,0,0,0,0.0,1,0,8,14,0,0,10.0,1,0,0,0,0.0,12,0,0,0,0,0,1,0.75,0.25,0,0,0,0,2,0,0,66.66666667,2,2,0,6,14,25,0,0,0,1048,1,10.0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,2,6,1,0,0,0.0,0,0,32,0,0.0,0.0,0.0,0.0,0,0,5160,0,1,0,0
1,1,0,0,0,1,75.0,0,0,5,8,0,0,5.0,1,0,0,0,100.0,201,421805,0,0,0,0,0,0.990049751,0.009950249,0,0,0,0,3,1,0,100.0,8,3,0,3,7,15,0,0,0,177,0,4.625,0,0,0,1,1,0,0,0,3,0.017857143,0,1,0,5,1,0,8,0,0.0,0,0,56,0,1.0,0.0,4.5,0.0,0,0,5667,0,0,0,0
0,0,1,0,0,1,11.53846154,1,0,5,11,0,0,7.0,1,0,0,0,73.68421053,202,6844,0,0,0,0,1,0.5841584160000001,0.415841584,0,0,1,0,2,0,0,64.70588235,5,2,0,3,11,19,0,0,0,635,1,6.6,0,1,0,1,0,0,0,0,3,0.041666667,1,4,0,4,3,2,10,0,0.0,0,0,48,0,0.0,26.31578947,6.333333333,0.011904762,0,0,6670,0,0,0,0
2,0,0,0,0,1,0.0,2,0,4,18,0,0,10.5,1,0,0,0,100.0,41,47859,0,0,0,0,0,1.0,0.0,0,0,0,0,2,0,0,100.0,6,2,0,3,18,26,0,0,0,779,1,6.333333333,0,0,0,1,0,0,0,0,4,0.0,0,3,1,5,3,0,6,0,0.0,0,0,56,0,0.0,0.0,4.25,0.0,0,0,6890,0,0,0,0
1,0,0,0,0,1,0.0,0,0,0,13,0,0,7.666666667,1,0,0,0,0.0,7,0,0,0,0,0,0,0.0,1.0,0,0,0,0,2,0,0,0.0,3,2,0,4,13,28,0,0,0,0,1,7.666666667,0,0,0,0,0,0,0,0,0,0.0,1,0,1,3,4,1,0,0,0.0,0,0,37,0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,1
1,0,0,0,0,0,80.0,1,0,4,10,0,0,8.333333332999999,1,0,0,0,4.761904762,118,17515,0,0,0,0,1,0.576271186,0.423728814,0,0,0,0,2,0,0,16.66666667,4,2,0,7,10,31,0,0,0,60,1,8.75,0,1,0,0,0,0,0,0,0,0.0,1,10,1,4,7,3,10,0,0.0,0,0,50,0,0.0,95.23809524,10.0,0.0,0,0,2132,0,0,0,0
0,0,0,0,0,0,50.0,1,0,3,5,0,0,5.0,1,0,0,0,0.0,25,3203037,0,0,0,0,0,0.6,0.4,0,0,0,1,1,0,0,57.14285714,1,1,0,5,5,8,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,3,5,1,0,0,0.0,0,0,17,0,0.2,100.0,0.0,0.1,0,0,7557,0,0,0,0
2,1,0,0,0,1,7.142857143,0,0,0,15,0,0,15.0,1,0,0,0,0.0,120,0,0,0,0,0,1,0.033333333,0.966666667,0,0,0,0,1,0,0,1.960784314,14,1,6,15,15,19,0,0,0,238,1,7.285714286,0,0,0,0,0,0,0,0,4,0.039370079,1,2,1,13,2,13,11,0,0.0,0,0,127,0,0.0,100.0,6.692307692000001,0.043103448,0,0,1589,0,0,0,1
0,0,0,0,0,0,100.0,0,0,2,9,0,0,6.0,1,0,0,0,100.0,305,0,0,0,0,0,1,1.0,0.0,0,0,0,0,3,0,0,0.0,4,3,0,3,9,17,0,0,0,17,1,5.0,0,0,0,1,0,0,0,0,3,0.0,0,3,0,3,3,0,5,0,0.0,0,0,34,0,0.0,0.0,4.0,0.0,0,0,8018,0,0,0,0
0,2,0,0,0,0,0.0,0,0,6,9,0,0,9.0,1,0,0,0,0.0,0,17045,0,0,0,1,1,0.0,0.0,0,0,0,0,3,0,0,0.0,8,3,0,9,9,23,0,0,0,2820,1,6.125,0,1,0,0,0,0,0,0,1,0.149253731,0,3,0,5,3,0,7,0,0.0,0,0,67,0,0.0,0.0,5.166666667,0.0,0,0,7042,0,0,0,0
0,0,0,0,0,1,0.0,0,0,3,200,0,0,11.0,1,0,0,0,0.0,1,17964,1,0,0,1,1,0.0,1.0,0,0,0,0,3,1,0,0.0,9,3,0,11,11,27,1,0,0,952,1,27.22222222,0,0,0,0,1,0,0,0,10,0.132075472,0,2,0,5,2,0,200,0,0.0,0,0,265,0,0.0,100.0,31.85714286,0.0,2,0,7083,1,0,0,1
0,0,0,0,0,0,80.0,0,0,3,10,0,0,6.5,1,0,0,0,83.33333333,55,2605178,0,0,0,0,0,0.963636364,0.036363636,0,0,0,0,3,0,0,100.0,4,3,0,3,10,18,0,0,0,64,0,6.0,0,1,0,1,0,0,0,0,3,0.0,0,4,0,3,3,0,7,0,0.0,0,0,39,0,0.5,16.66666667,5.5,0.0,0,0,3588,0,0,0,0
0,0,0,0,0,1,79.48717949,0,0,4,8,0,0,5.5,1,0,0,0,100.0,231,33164,0,0,0,0,1,0.939393939,0.060606061,0,0,0,0,3,1,0,92.5,4,3,0,3,8,15,0,0,0,287,0,5.0,0,1,0,1,0,0,0,0,4,0.0,1,4,0,3,3,1,5,0,0.0,0,0,33,0,0.428571429,0.0,4.5,0.071428571,0,0,-1,0,0,0,0
2,0,0,0,0,1,0.0,2,0,0,75,0,0,5.0,1,0,0,0,0.0,3,0,1,0,0,0,1,0.666666667,0.333333333,0,0,0,0,1,0,0,100.0,8,1,2,5,5,9,0,0,0,322,0,17.875,0,1,0,0,0,0,0,0,5,0.25308642,0,3,0,7,3,0,75,0,0.0,0,0,162,0,0.0,0.0,19.71428571,0.0,1,0,5521,0,0,0,1
0,0,0,0,0,1,14.28571429,1,0,5,20,0,0,14.0,1,0,0,0,0.0,14,0,0,0,0,0,1,0.071428571,0.928571429,0,0,0,0,2,0,1,0.0,2,2,0,8,20,33,0,0,0,374,1,14.0,0,0,0,0,0,0,0,0,0,0.025,1,0,0,2,8,0,0,0,0.03030303,0,0,40,0,0.846153846,0.0,0.0,0.615384615,0,0,7295,0,1,0,1
6,0,0,0,0,0,71.05263158,1,0,5,18,0,0,10.5,1,0,0,0,0.0,39,659864,0,0,0,0,1,0.307692308,0.692307692,0,0,0,0,2,0,0,40.0,9,2,0,3,18,26,0,0,0,370,1,6.444444444,0,0,0,1,0,0,0,0,4,0.038461538,0,3,0,4,3,0,9,0,0.0,0,0,78,0,0.037037037,100.0,5.285714286,0.0,0,0,4012,0,0,0,0
2,0,0,0,0,1,100.0,1,0,2,10,0,0,8.5,1,0,0,0,0.0,13,0,0,0,0,0,1,0.692307692,0.307692308,0,0,0,0,3,0,0,66.66666667,7,3,0,7,10,22,0,0,0,248,0,7.0,0,0,0,0,0,0,0,0,1,0.0,1,3,0,4,3,1,10,0,0.0,0,0,66,0,0.0,0.0,6.4,0.0,0,0,847,0,0,0,0
0,0,0,0,0,1,100.0,0,0,2,11,0,0,7.0,1,0,0,0,0.0,55,0,0,0,0,0,1,1.0,0.0,0,0,0,0,3,1,0,100.0,14,3,0,3,11,18,0,0,0,70,1,6.071428571,0,1,0,1,0,0,0,0,5,0.0,0,3,0,13,3,0,11,0,0.0,0,0,108,0,0.0,0.0,5.916666667,0.0,0,0,5035,0,0,0,1
